,AcrylicFiber,Acrylonitrile,Aluminum,Ammonia,Aniline,Automotive (US),Beer (Japan),Benzene,BisphenolA,Caprolactam,CarbonBlack,CarbonDisulfide,CCGT Power,Concentrating Solar,Corn (US),Crude Oil,Cyclohexane,DNA Sequencing,DRAM,Electric Range,Ethanol (Brazil),Ethanolamine,Ethylene,Formaldehyde,Free Standing Gas Range,Geothermal Electricity,Hard Disk Drive,HydrofluoricAcid,IsopropylAlcohol,Laser Diode,Low Density Polyethylene,Magnesium,MaleicAnhydride,Methanol,Milk (US),Monochrome Television,Motor Gasoline,NeopreneRubber,Nuclear Electricity,Onshore Gas Pipeline,Paraxylene,Pentaerythritol,Phenol,Photovoltaics,PhthalicAnhydride,PolyesterFiber,PolyethyleneHD,PolyethyleneLD,Polypropylene,Polystyrene,Polyvinylchloride,Primary Aluminum,Primary Magnesium,Refined Cane Sugar,Sodium,SodiumChlorate,SodiumHydrosulfite,Sorbitol,Styrene,Titanium Sponge,Titanium Dioxide,Transistor,Urea,VinylAcetate,VinylChloride,Wind Turbine (Denmark),integrated_circuit_memory_transistors_per_die,integrated_circuit_microprocessor_transistors_per_die,02A_magnetic_memory_tape_mbits_per_$,02A_magnetic_memory_tape_mbits_per_cc,02B_magnetic_memory_harddisk_mbits_per_$,02B_magnetic_memory_harddisk_mbits_per_cc,02C_magnetic_memory_tape_harddisk_mbits_per_$,02C_magnetic_memory_tape_harddisk_mbits_per_cc,optical_memory_per_$,optical_memory_per_cc,electrical_info_transmission_kbps_per_$,electrical_info_transmission_kbps,optical_telcom_bandwidth_kbps_per_$_km,optical_telecom_bandwidth_kbps,Wireless_Telecomunication_coverage_bps_per_m2,Wireless_Telecomunication_spectral_efficiency_bps_per_hz,Wireless_Telecomunication_throughput_kbps,computation_electronic_CPS,electronic_computation_mips_per_$,electronic_computation_mips,camera_sensitivity_mv_micro_sqm,MRI_mm_sec_$_resolution_cost,MRI_mm_sec_resolution,CTscan_mm_scantime_resolution,Genome_sequencing_base_pairs,batteries_wh_$,batteries_wh_kg_energy_density,batteries_wh_lit_energy_density,capacitors_kwhr_$,capacitors_kwhr_kg,capacitors_kwhr_lit,Flywheel_kwh_kg,AC_electricity_transmission_powered_distance_per_$_wkm_$,AC_electricity_transmission_powered_distance_wkm,DC_electricity_transmission_powered_distance_per_cost_wkm_$,DC_electricity_transmission_powered_distance_wkm,combustion_air_piston_engine_w_per_$,combustion_air_piston_engine_w_per_kg,combustion_air_piston_engine_w_per_lit,combustion_air_turbine_engine_w_per_$,combustion_air_turbine_engine_w_per_kg,combustion_air_turbine_engine_w_per_lit,combustion_pass_car_engine_w_per_$,combustion_pass_car_engine_w_per_kg,combustion_pass_car_piston_engine_w_per_lit,electricmotor_w_per_kg_11.14.2013.xlsx,electricmotor_w_per_lit_11.14.2013.xlsx,solar_PV_Wpeak_$,solar_PV_kwh_module$2011,wind_turbine_W_$,FuelCell_kW_$,Artificial_Illumination_Incandescent_1000lumenhrs_per_$,Artificial_Illumination_LED_lumen_$,Artificial_Illumination_LED_lumen_lamp,aeroplane_transport_pass_mile_hr,Milling_yearlyaverage_hp.accuracy,3dprintingSLA_speed_buildvolume_layerthickness_cost,3dprintingSLA_speed_buildvolume_layerthickness_machinesize_cost,3dprintingSLA_speed_layerthickness_cost,3dprintingSLA_speed_layerthickness,photolithography_arealthroughput_accuracy_cost,photolithography_arealthroughput_accuracy,photolithography_arealthroughput_cost,superconductivity_critical_temperature.xlsx
1997.0,,,,,,1.240950928,,,,,,,,15.20063694,7.692307692,,,,0.00051369,,10.35,,,,,5.0243309,0.111202621,,,,,,,,59.27311632,,,,,,,,,5.709596962,,,,,,,,,,,,,,,,,,2.37e-06,,,,6041.0,,,0.09261831990367694,,0.015174506828528072,0.0007067812123418135,0.015174506828528072,0.0007067812123418135,,,,,,,,,,2.0638526223452462e-11,,2.9895366218236176e-07,,,,0.01,,,,,,,,0.014925373134328358,,,,,,,,,,,,,0.001579778830963665,,,5.5866983372921615,0.3474142648462127,1.625,,,,0.06890254987297215,,,5.675882217726121e-08,216.72958936631952,2.781182286685799,5e-06,,,,
1998.0,,,,,,1.185530477,,,,,,,,14.96103896,7.352941176,,,,0.000192708,,9.46,,,,,4.675324675,0.040066604,,,,,,,,58.18633872,,,,,,,,,4.798070304,,,,,,,,,,,,,,,,,,1.17e-06,,,,5958.0,1e-08,2e-07,0.002915655905952603,,0.004847333239618224,0.00020319958059606563,0.002915655905952603,0.00020319958059606563,0.008429997302400863,0.0003157522481560069,,,5.072689618226021e-10,7.176690110521028e-09,0.1694915254237288,,4.2553191489361704e-05,1.016238149889399e-11,4.0,,0.07142857142857142,71428.57142857143,0.05,,0.5,0.07132667617689016,0.007142857142857143,0.002564102564102564,,,,,,,,,,,,20.0,,,,,0.0015174506828528073,,,4.8999999999999995,0.3257049435366796,1.2,,,,0.0374566913006284,,,7.628496867753435e-08,344.7427584892673,11.442745301630152,,,,,
1999.0,,,,,,1.130290622,,,,,,,,14.78547855,7.407407407,,,,0.000162376,,4.98,,,,,4.426373626,0.018487629,,,,,,,,56.29175405,,,,,,,,,4.391410837,,,,,,,,,,,,,,,,,,8.32e-07,,,,5702.0,,7.142857142857142e-08,,0.000109247088728956,0.0016507506788712167,0.00013546644211749221,0.0016507506788712167,0.000109247088728956,,0.0003031221582297666,,,1.528681936879454e-09,,0.00024143718866674523,0.3076923076923077,1.8518518518518518e-05,4.7835314812070324e-12,2.976190476190476,1.6809547823163557e-07,,24999.999999999996,0.022500000000000006,,0.2222222222222222,0.10080645161290323,,,,,2.770083102493075,,,,,,,,,20.0,,,,,0.0014970059880239522,,,3.6199999999999997,0.2967571014440319,0.8999999999999999,,,,,,,,,,,,,,
2000.0,,,,,,1.080004718,,,,,,,,14.68891478,7.246376812,,,,0.000123933,,9.61,,,,,4.322033898,0.009924938,,,,,,,,54.95600174,,,,,,,,,3.568907385,,,,,,,,,,,,,,,,,,6.67e-07,,,,5563.0,5e-09,,,,0.0010267878687066888,8.127983884483792e-05,0.0010267878687066888,8.127983884483792e-05,0.0011408752795144435,0.00015156110208564748,,,1.1688940354742593e-10,7.849392143072441e-10,,,,,2.544529262086514,8.100445524503848e-08,0.05,,,,,0.6993006993006994,0.006666666666666667,0.002380952380952381,,,,0.012195121951219513,,,0.002257846014901784,,,,,,,,,,0.001443001443001443,,,3.4599999999999995,0.2822846728202716,0.775,,,0.060174399458955245,0.011069236005176073,,,,,,,,,,
2001.0,,,,,,1.033314987,,,,,,,,14.6080402,6.944444444,,,121225507.4,2.95e-05,,11.26,,,,,4.219653179,0.006980927,,,,,,,,55.05437544,,,,,,,,,3.372215363,,,,,,,,,,,,,,,,,,2.87e-07,,,,,,2.5e-08,,,,2.902851488434198e-05,,2.902851488434198e-05,,,,,3.903156556777668e-11,4.1863424763053017e-10,,,,1.775611207696299e-12,0.006097560975609756,,,,,,0.1,0.5988023952095809,,,,,,,,,,,,,,,,,,,,,,3.4200000000000004,0.267811882397102,0.75,,,,,,,7.637130979481241e-08,156.65832938542445,1.193301715543944,,,,,
2002.0,,,,,,0.992943876,,,,,,,,14.53872054,7.462686567,,,76886375.4,2.81e-05,,10.06,,,,,4.117159763,0.001892621,,,,,,,,53.74037857,,,,,,,,,3.440894447,,,,,,,,,,,,,,,,,,1.95e-07,,,,,,,,2.7311773674104884e-05,0.0003503249088367006,2.257773117734063e-05,0.0003503249088367006,2.257773117734063e-05,0.0010509743583276055,7.217195285323876e-05,,,3.035258713116049e-11,3.1402143384698865e-10,,,,9.999999999999942e-16,,1.1154489682097045e-08,,,,0.0025,,0.041911148365465216,0.0058823529411764705,,81.96721311475409,,,,,,,,,,,125.0,0.00013106400379561355,0.00024815250460322896,,,,,,3.7400000000000007,0.2461004807409652,0.8,,,0.017782794100389226,,,,,,,,,,,
2003.0,,,,,,0.948995338,,,,,,,,14.3955707,6.711409396,,,49266054.85,2.15e-05,,10.63,,,,,3.945679012,0.001963277,,,,,,,,53.30146601,,,,,,,,,3.251070636,,,,,,,,,,,,,,,,,,1.49e-07,,,,,2.5e-09,2.5e-09,0.0008783016456737936,1.6387064025439018e-05,0.00017990626883393753,1.1611407976108367e-05,0.00017990626883393753,1.1611407976108367e-05,,,,,,,,,,,,,0.03333333333333333,,,,,,,,,,,0.008620689655172414,,,,,,,,,,,,,,,,3.1700000000000004,0.23162687626912448,0.85,,,,,,,,,,,,,,
2004.0,,,,,,0.921007672,,,,,,,,13.71428571,5.917159763,,,22038840.84,2.1e-05,,8.4,,,,,3.705263158,0.001094871,,,,,,,,52.71818363,,,,,,,,,3.451134572,,,,,,,,,,,,,,,,,,1.14e-07,,,,,1.25e-09,,0.00019395504199708525,1.0752499945484825e-05,0.0007875001673437856,,0.00019395504199708525,1.0752499945484825e-05,0.0008750001093750137,2.0538418755355392e-05,,,,,,,4e-06,,,5.656108597285068e-09,0.02857142857142857,,,0.0011,0.01,,0.005263157894736842,,14.985314391895942,0.8278145695364238,,,,,,,,,,,,,,,,,,2.99,0.22439134033113692,0.9500000000000001,,,,0.003271190846913665,,,,,,,,,,
2005.0,,,,,,0.880772517,,,,,,,,12.69230769,6.711409396,,,15887276.87,1.28e-05,,,,,,,3.61952862,0.0006954,,,,,,,,51.1094846,,,,,,,,,3.488009257,,,,,,,,,,,,,,,,,,4.6e-08,,,,,,,,,,,,,,,,,,,,0.2785515320334262,,,,,0.022222222222222223,,,,,1.0,,,5.85000585000585,0.37593984962406013,,,,,,,,,,,,,,,,,,3.19,0.20991710271032982,1.075,,,,,,,,,,,,,,
2006.0,,,,,,,,,,,,,,,7.246376812,,,11747287.89,1.11e-05,,,,,,,,0.000342648,,,,,,,,50.26212716,,,,,,,,,3.801908603,,,,,,,,,,,,,,,,,,,,,,,6.25e-10,7.692307692307692e-10,,,,,,,,,,,,,,0.2717391304347826,,,,,0.02,1000.0,0.0005,0.0009240000000000001,,,,,,,,,,,,,,,,,,,,,,,,3.5,0.19544250329011334,1.2,,,0.0071275648344389115,0.0009667053400910417,,,7.677186047071635e-10,5.683126026702923,0.4318417151477794,3.937007874015748e-07,,,,
2007.0,,,,,,,,,,,,,,,6.993006993,,,7821621.396,5.24e-06,,,,,,,,0.000307196,,,,,,,,49.4948668,,,,,,,,,3.830066661,,,,,,,,,,,,,,,,,,,,,,,2.857142857142857e-10,,,,,,,,,,,,,,,0.09140767824497258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.37,0.18820624375330708,1.375,,,,,,,,,,,,,,
2008.0,,,,,,,,,,,,,,,6.944444444,,,367858.221,,,,,,,,,,,,,,,,,49.03011706,,,,,,,,,3.490604461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,3.49,0.17373101118412423,1.475,,,,0.00028568165487569944,,,,,,,,,,
2009.0,,,,,,,,,,,,,,,,,,75271.77405,,,,,,,,,,,,,,,,,,,,,,,,,,2.333068368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00021321097865971316,0.06666666666666667,1.6666666666666667e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.79,0.15925541681553204,1.55,,,0.003874675120456131,,,,,,,,,,,
2010.0,,,,,,,,,,,,,,,,,,30593.17788,,,,,,,,,,,,,,,,,,,,,,,,,,1.556384006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1447794606475305,1.4,,,,0.00011450475699382793,,,,,,,,,,
2011.0,,,,,,,,,,,,,,,,,,7998.164802,,,,,,,,,,,,,,,,,,,,,,,,,,1.415066918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2999999999999998,,,,,,,,,,,,,,
2012.0,,,,,,,,,,,,,,,,,,6714.180065,,,,,,,,,,,,,,,,,,,,,,,,,,0.764410265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1469800041228612e-05,,,,,,,,
2013.0,,,,,,,,,,,,,,,,,,5096.08,,,,,,,,,,,,,,,,,,,,,,,,,,0.821315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
